Source,16143542,20232903,20600235,21044208,21200516,22622572,23575595,24672558,24871778,24871896,37921477,40837929,44122009,49391820,52686916,53053378,60706671,78030647,80324287,83855918,86221966,87541152,90636188,102076372,108568373,113355808,120088875,123577980,138041655,155620461,155642429,156606331,169248299,179414795,213969309,214413743,221817464,229447010,239796110,246735213,249186003,262230432,267304766,295345685,353786894,368276033,397306167,413383203,421957377,455801373,468551805,507534639,507672047,516464106,537951506,594802359,736341350,1903382054,2222976084,2336701140,2788626986,2882426554,4854457427
16143542,0.9999999999999998,0.38464375683498514,0.6892024376045109,0.3,0.5531113842526029,0.553111384252603,0.8587782018658836,0.38464375683498514,0.9999999999999998,0.7615773105863908,0.9999999999999998,-0.0404888165089458,0.5679618342470647,0.5679618342470647,0.9999999999999998,0.6499999999999999,0.809776330178916,0.809776330178916,0.3846437568349851,-0.02839809171235324,0.38464375683498514,0.7615773105863908,0.3846437568349851,0.809776330178916,-0.02839809171235324,0.5679618342470647,0.809776330178916,-0.02839809171235324,0.5679618342470646,0.38464375683498514,0.5679618342470647,0.809776330178916,0.38464375683498514,0.553111384252603,0.02357022603955157,-0.08528028654224416,0.5679618342470647,0.8587782018658836,0.5679618342470647,0.5679618342470647,0.553111384252603,-0.11401754250991379,-0.02839809171235324,0.3846437568349851,-0.021926450482675754,0.7615773105863908,0.3,0.9999999999999998,-0.02839809171235324,0.5679618342470647,0.5679618342470648,0.5679618342470647,0.24744456663932238,0.03604686254552954,-0.0709952292808831,0.809776330178916,0.6499999999999999,-0.02839809171235324,0.809776330178916,0.809776330178916,0.809776330178916,0.5679618342470647,0.5679618342470648
20232903,0.38464375683498514,1.0,0.5580998206737443,0.3846437568349851,-0.04714700072844769,0.3241356300080778,0.6954182607446033,0.48360655737704916,0.38464375683498514,0.28177142952458045,0.38464375683498514,-0.03278688524590164,0.7013811259728676,0.7013811259728676,0.38464375683498514,-0.0404888165089458,-0.03278688524590164,-0.03278688524590164,0.4836065573770492,-0.022996102490913693,1.0,0.6167072797141762,-0.03278688524590164,0.48360655737704916,-0.022996102490913693,0.7013811259728676,0.48360655737704916,-0.022996102490913693,-0.022996102490913693,0.48360655737704916,0.7013811259728676,-0.03278688524590164,0.48360655737704916,-0.04714700072844769,0.08588975014708024,-0.06905795747278488,0.7013811259728676,0.6954182607446033,0.7013811259728676,0.7013811259728676,0.32413563000807777,-0.09232870714969656,0.7013811259728676,-0.03278688524590164,0.04438880151427719,0.6167072797141762,0.8097763301789159,0.38464375683498514,0.7013811259728676,0.7013811259728676,-0.022996102490913693,0.7013811259728676,0.3241356300080778,-0.21600523089271215,0.002874512811364212,-0.03278688524590164,0.8097763301789159,-0.022996102490913693,-0.03278688524590164,-0.03278688524590164,0.48360655737704916,0.7013811259728676,-0.022996102490913693
20600235,0.6892024376045109,0.5580998206737443,0.9999999999999998,0.6892024376045109,0.8025383458814721,0.8025383458814722,0.8025383458814721,0.5580998206737442,0.6892024376045109,0.9049671360007385,0.6892024376045109,0.5580998206737443,0.3914406806294063,0.3914406806294063,0.6892024376045109,0.4352857500660069,0.5580998206737444,0.5580998206737444,0.5580998206737444,0.39144068062940635,0.5580998206737443,0.9049671360007384,0.5580998206737443,0.5580998206737442,0.39144068062940635,0.3914406806294063,0.5580998206737442,0.39144068062940635,0.39144068062940623,0.5580998206737442,0.3914406806294063,0.5580998206737444,0.2496762355645698,0.5807843292563285,-0.08549819600709616,-0.12373764497794917,0.3914406806294063,0.8025383458814721,0.3914406806294063,0.3914406806294063,0.8025383458814721,-0.16543403837370219,0.39144068062940623,0.5580998206737443,-0.14316407166954997,0.9049671360007385,0.6892024376045109,0.6892024376045109,0.39144068062940623,0.3914406806294063,0.39144068062940635,0.3914406806294063,0.1372762960060413,-0.05753251386907596,-0.21117194612902182,0.5580998206737444,0.6892024376045109,0.39144068062940635,0.5580998206737444,0.5580998206737444,0.5580998206737442,0.3914406806294063,0.39144068062940635
21044208,0.3,0.3846437568349851,0.6892024376045109,0.9999999999999998,0.553111384252603,0.8587782018658836,0.24744456663932235,0.8097763301789159,0.3,0.7615773105863908,0.3,0.8097763301789158,0.5679618342470648,0.5679618342470648,0.3,-0.04999999999999998,-0.0404888165089458,-0.0404888165089458,-0.04048881650894579,0.5679618342470647,0.3846437568349851,0.48583380158097345,0.38464375683498503,0.38464375683498514,0.5679618342470647,0.5679618342470648,0.38464375683498514,0.5679618342470647,-0.02839809171235324,0.8097763301789159,0.5679618342470648,-0.0404888165089458,0.38464375683498514,0.24744456663932235,0.023570226039551598,-0.08528028654224418,0.5679618342470648,0.24744456663932235,0.5679618342470648,0.5679618342470648,0.2474445666393224,-0.11401754250991378,-0.02839809171235324,0.38464375683498503,-0.021926450482675747,0.48583380158097345,0.6499999999999999,0.3,-0.02839809171235324,0.5679618342470648,-0.028398091712353236,0.5679618342470648,0.24744456663932235,-0.11534996014569447,-0.07099522928088313,-0.0404888165089458,0.3,0.5679618342470647,-0.0404888165089458,-0.0404888165089458,0.38464375683498514,0.5679618342470648,-0.028398091712353236
21200516,0.5531113842526029,-0.04714700072844769,0.8025383458814721,0.553111384252603,1.0,0.7330508474576273,0.4661016949152542,0.3241356300080778,0.5531113842526029,0.8868149062606591,0.5531113842526029,0.6954182607446033,-0.03306801645716225,-0.03306801645716225,0.5531113842526029,0.553111384252603,0.6954182607446033,0.6954182607446033,0.3241356300080778,0.48775324274314324,-0.04714700072844769,0.6459987894743595,0.6954182607446033,0.3241356300080778,0.48775324274314324,-0.03306801645716225,0.3241356300080778,0.48775324274314324,0.48775324274314324,0.3241356300080778,-0.03306801645716225,0.6954182607446033,-0.04714700072844769,0.7330508474576272,-0.16467739391852365,-0.09930420492387221,-0.03306801645716225,0.4661016949152542,-0.03306801645716225,-0.03306801645716225,0.7330508474576272,-0.13276715950892298,-0.03306801645716225,0.6954182607446033,-0.20425716847526612,0.6459987894743595,0.24744456663932235,0.5531113842526029,-0.03306801645716225,-0.03306801645716225,0.4877532427431433,-0.03306801645716225,-0.06779661016949154,0.08604790859593336,-0.25627712754300747,0.6954182607446033,0.24744456663932235,0.48775324274314324,0.6954182607446033,0.6954182607446033,0.3241356300080778,-0.03306801645716225,0.4877532427431433
22622572,0.553111384252603,0.3241356300080778,0.8025383458814722,0.8587782018658836,0.7330508474576273,1.0,0.4661016949152542,0.6954182607446033,0.553111384252603,0.8868149062606591,0.553111384252603,0.6954182607446033,0.4877532427431433,0.4877532427431433,0.553111384252603,0.24744456663932235,0.3241356300080778,0.3241356300080778,-0.04714700072844769,0.48775324274314324,0.3241356300080778,0.6459987894743595,0.6954182607446033,0.6954182607446033,0.48775324274314324,0.4877532427431433,0.6954182607446033,0.48775324274314324,-0.03306801645716225,0.6954182607446033,0.4877532427431433,0.3241356300080778,0.3241356300080778,0.4661016949152543,-0.020584674239815456,-0.09930420492387221,0.4877532427431433,0.4661016949152542,0.4877532427431433,0.4877532427431433,0.46610169491525427,-0.13276715950892298,-0.03306801645716225,0.6954182607446033,-0.07021340166337271,0.6459987894743595,0.553111384252603,0.553111384252603,-0.03306801645716225,0.4877532427431433,0.4877532427431433,0.4877532427431433,0.19915254237288135,-0.046172048514891054,-0.12607181274293108,0.3241356300080778,0.553111384252603,0.48775324274314324,0.3241356300080778,0.3241356300080778,0.6954182607446033,0.4877532427431433,0.4877532427431433
23575595,0.8587782018658836,0.6954182607446033,0.8025383458814721,0.24744456663932235,0.4661016949152542,0.4661016949152542,1.0,0.3241356300080778,0.8587782018658836,0.6459987894743595,0.8587782018658836,-0.047147000728447686,0.4877532427431433,0.4877532427431433,0.8587782018658836,0.553111384252603,0.6954182607446033,0.6954182607446033,0.6954182607446032,-0.03306801645716225,0.6954182607446033,0.8868149062606592,0.3241356300080778,0.6954182607446033,-0.03306801645716225,0.4877532427431433,0.6954182607446033,-0.03306801645716225,0.48775324274314324,0.3241356300080778,0.4877532427431433,0.6954182607446033,0.3241356300080778,0.4661016949152542,-0.020584674239815456,-0.09930420492387221,0.4877532427431433,1.0,0.4877532427431433,0.4877532427431433,0.7330508474576272,-0.13276715950892298,0.48775324274314324,0.3241356300080778,-0.07021340166337273,0.8868149062606592,0.553111384252603,0.8587782018658836,0.48775324274314324,0.4877532427431433,0.4877532427431433,0.4877532427431433,0.19915254237288135,-0.046172048514891054,-0.12607181274293108,0.6954182607446033,0.8587782018658836,-0.03306801645716225,0.6954182607446033,0.6954182607446033,0.6954182607446033,0.4877532427431433,0.4877532427431433
24672558,0.38464375683498514,0.48360655737704916,0.5580998206737442,0.8097763301789159,0.3241356300080778,0.6954182607446033,0.3241356300080778,1.0,0.38464375683498514,0.616707279714176,0.38464375683498514,0.4836065573770493,0.7013811259728677,0.7013811259728677,0.38464375683498514,-0.0404888165089458,-0.03278688524590164,-0.03278688524590164,-0.03278688524590164,0.7013811259728675,0.48360655737704916,0.2817714295245804,0.4836065573770493,0.4836065573770492,0.7013811259728675,0.7013811259728677,0.4836065573770492,0.7013811259728675,-0.022996102490913693,1.0,0.7013811259728677,-0.03278688524590164,0.4836065573770492,0.3241356300080778,0.08588975014708022,-0.06905795747278487,0.7013811259728677,0.3241356300080778,0.7013811259728677,0.7013811259728677,-0.047147000728447686,-0.09232870714969654,-0.022996102490913693,0.4836065573770493,0.04438880151427718,0.616707279714176,0.8097763301789159,0.38464375683498514,-0.022996102490913693,0.7013811259728677,-0.02299610249091369,0.7013811259728677,0.3241356300080778,-0.03210888567324098,0.002874512811364194,-0.03278688524590164,0.3846437568349851,0.7013811259728675,-0.03278688524590164,-0.03278688524590164,0.4836065573770492,0.7013811259728677,-0.02299610249091369
24871778,0.9999999999999998,0.38464375683498514,0.6892024376045109,0.3,0.5531113842526029,0.553111384252603,0.8587782018658836,0.38464375683498514,0.9999999999999998,0.7615773105863908,0.9999999999999998,-0.0404888165089458,0.5679618342470647,0.5679618342470647,0.9999999999999998,0.6499999999999999,0.809776330178916,0.809776330178916,0.3846437568349851,-0.02839809171235324,0.38464375683498514,0.7615773105863908,0.3846437568349851,0.809776330178916,-0.02839809171235324,0.5679618342470647,0.809776330178916,-0.02839809171235324,0.5679618342470646,0.38464375683498514,0.5679618342470647,0.809776330178916,0.38464375683498514,0.553111384252603,0.02357022603955157,-0.08528028654224416,0.5679618342470647,0.8587782018658836,0.5679618342470647,0.5679618342470647,0.553111384252603,-0.11401754250991379,-0.02839809171235324,0.3846437568349851,-0.021926450482675754,0.7615773105863908,0.3,0.9999999999999998,-0.02839809171235324,0.5679618342470647,0.5679618342470648,0.5679618342470647,0.24744456663932238,0.03604686254552954,-0.0709952292808831,0.809776330178916,0.6499999999999999,-0.02839809171235324,0.809776330178916,0.809776330178916,0.809776330178916,0.5679618342470647,0.5679618342470648
