Source,18936161,113301403,158487331,213969309,214413743,224201809,249694071,262230432,315373823,353786894,412659618,426488154,475936983,478492840,507672047,516464106,537951506,2827589488
18936161,1.0,0.6859943405700353,0.4375,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,1.0,0.03952847075210475,0.3162277660168379,-0.08574929257125441,1.0,0.4375,1.0,1.0,-0.08574929257125442,-0.0857492925712544,-0.039528470752104694,0.6859943405700354
113301403,0.6859943405700353,0.9999999999999999,0.6859943405700353,-0.0588235294117647,-0.0588235294117647,0.6859943405700353,0.6859943405700353,0.2711630722733202,-0.10846522890932808,-0.05882352941176471,0.6859943405700353,0.6859943405700353,0.6859943405700353,0.6859943405700353,-0.0588235294117647,-0.0588235294117647,-0.27116307227332015,-0.0588235294117647
158487331,0.4375,0.6859943405700353,1.0,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,0.4375,0.03952847075210475,-0.15811388300841894,-0.08574929257125441,0.4375,0.4375,0.4375,0.4375,-0.08574929257125442,-0.0857492925712544,-0.3952847075210474,-0.08574929257125442
213969309,-0.08574929257125442,-0.0588235294117647,-0.08574929257125442,0.9999999999999999,-0.0588235294117647,-0.08574929257125441,-0.08574929257125442,-0.21693045781865616,-0.10846522890932808,-0.058823529411764705,-0.08574929257125442,-0.08574929257125442,-0.08574929257125442,-0.08574929257125442,-0.058823529411764705,-0.0588235294117647,0.21693045781865616,-0.058823529411764705
214413743,-0.0857492925712544,-0.0588235294117647,-0.0857492925712544,-0.0588235294117647,0.9999999999999999,-0.0857492925712544,-0.0857492925712544,0.2711630722733202,-0.10846522890932808,-0.05882352941176471,-0.0857492925712544,-0.0857492925712544,-0.0857492925712544,-0.0857492925712544,-0.0588235294117647,0.9999999999999999,-0.2711630722733202,-0.0588235294117647
224201809,0.43749999999999994,0.6859943405700353,0.43749999999999994,-0.08574929257125441,-0.0857492925712544,0.9999999999999999,0.43749999999999994,0.039528470752104715,-0.15811388300841894,-0.08574929257125441,0.43749999999999994,0.43749999999999994,0.43749999999999994,0.43749999999999994,-0.08574929257125441,-0.0857492925712544,-0.3952847075210474,-0.08574929257125441
249694071,1.0,0.6859943405700353,0.4375,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,1.0,0.03952847075210475,0.3162277660168379,-0.08574929257125441,1.0,0.4375,1.0,1.0,-0.08574929257125442,-0.0857492925712544,-0.039528470752104694,0.6859943405700354
262230432,0.03952847075210475,0.2711630722733202,0.03952847075210475,-0.21693045781865616,0.2711630722733202,0.039528470752104715,0.03952847075210475,0.9999999999999998,-0.4,-0.21693045781865616,0.03952847075210475,0.03952847075210472,0.03952847075210475,0.03952847075210475,-0.21693045781865616,0.2711630722733202,0.12500000000000003,-0.21693045781865616
315373823,0.3162277660168379,-0.10846522890932808,-0.15811388300841894,-0.10846522890932808,-0.10846522890932808,-0.15811388300841894,0.3162277660168379,-0.4,1.0,-0.1084652289093281,0.3162277660168379,-0.15811388300841894,0.3162277660168379,0.3162277660168379,-0.10846522890932811,-0.10846522890932808,-0.19999999999999996,0.5423261445466405
353786894,-0.08574929257125441,-0.05882352941176471,-0.08574929257125441,-0.058823529411764705,-0.05882352941176471,-0.08574929257125441,-0.08574929257125441,-0.21693045781865616,-0.1084652289093281,0.9999999999999999,-0.08574929257125441,-0.08574929257125441,-0.08574929257125441,-0.08574929257125441,-0.058823529411764705,-0.05882352941176471,0.21693045781865616,-0.058823529411764705
412659618,1.0,0.6859943405700353,0.4375,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,1.0,0.03952847075210475,0.3162277660168379,-0.08574929257125441,1.0,0.4375,1.0,1.0,-0.08574929257125442,-0.0857492925712544,-0.039528470752104694,0.6859943405700354
426488154,0.4375,0.6859943405700353,0.4375,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,0.4375,0.03952847075210472,-0.15811388300841894,-0.08574929257125441,0.4375,1.0,0.4375,0.4375,-0.08574929257125442,-0.0857492925712544,-0.3952847075210474,-0.08574929257125442
475936983,1.0,0.6859943405700353,0.4375,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,1.0,0.03952847075210475,0.3162277660168379,-0.08574929257125441,1.0,0.4375,1.0,1.0,-0.08574929257125442,-0.0857492925712544,-0.039528470752104694,0.6859943405700354
478492840,1.0,0.6859943405700353,0.4375,-0.08574929257125442,-0.0857492925712544,0.43749999999999994,1.0,0.03952847075210475,0.3162277660168379,-0.08574929257125441,1.0,0.4375,1.0,1.0,-0.08574929257125442,-0.0857492925712544,-0.039528470752104694,0.6859943405700354
507672047,-0.08574929257125442,-0.0588235294117647,-0.08574929257125442,-0.058823529411764705,-0.0588235294117647,-0.08574929257125441,-0.08574929257125442,-0.21693045781865616,-0.10846522890932811,-0.058823529411764705,-0.08574929257125442,-0.08574929257125442,-0.08574929257125442,-0.08574929257125442,0.9999999999999999,-0.0588235294117647,0.21693045781865616,-0.058823529411764705
516464106,-0.0857492925712544,-0.0588235294117647,-0.0857492925712544,-0.0588235294117647,0.9999999999999999,-0.0857492925712544,-0.0857492925712544,0.2711630722733202,-0.10846522890932808,-0.05882352941176471,-0.0857492925712544,-0.0857492925712544,-0.0857492925712544,-0.0857492925712544,-0.0588235294117647,0.9999999999999999,-0.2711630722733202,-0.0588235294117647
